projectUUID;personName;personLastName;role;externalContributor;personUUID
815ff3aa-8225-4ed2-81c7-368c5a326843;Rose Marie;Henrichsen;CoI;TRUE;
815ff3aa-8225-4ed2-81c7-368c5a326843;Adam;Veng;CoI;TRUE;
119e304c-6427-40e5-95fd-e802aabd518e;Benjamin;Schwetz;CoI;TRUE;
119e304c-6427-40e5-95fd-e802aabd518e;Risto Pietari;Keskinen;CoI;TRUE;
ed184363-abd6-4a50-9c71-14fd6407f90b;Zsolt;István;PI;TRUE;
ed184363-abd6-4a50-9c71-14fd6407f90b;Paul;Rosero;CoI;TRUE;
3f31352b-c92a-4136-b962-82943e206a9c;Maryam;Sheikhi Garjan;CoI;TRUE;
3f31352b-c92a-4136-b962-82943e206a9c;Mohammed;Ramadan Mohammed Abdalla;CoI;TRUE;
3ee07b88-7850-44db-b901-92943ed05508;Roman ;Beck;PI;TRUE;
3ee07b88-7850-44db-b901-92943ed05508;Jan;Schwiderowski;CoI;TRUE;
97f76b43-8d08-42d6-bb32-9752c1c38ef2;Mateusz;Jurewicz;CoI;TRUE;
fc5210e4-bc2a-4936-a675-5251ab869a59;Kristian;Møller;PI;TRUE;
ce8e2ce8-0470-4a8b-9c20-f54ca0265cf6;Connie;Petersson;CoI;TRUE;
51455974-553e-4f70-b330-1901d9efc34c;Brit Ross;Winthereik;PI;TRUE;
51455974-553e-4f70-b330-1901d9efc34c;Søren;Skaarup;CoI;TRUE;
51455974-553e-4f70-b330-1901d9efc34c;Barbara Patricia;Nino Carreras;CoI;TRUE;
51455974-553e-4f70-b330-1901d9efc34c;Thorben;Simonsen;CoI;TRUE;
4d82f1f3-3bfd-4b4f-b906-501050b7b42c;Joanna;Saad-Sulonen;CoI;TRUE;
b89d0b30-96a0-4ea3-89d3-22cb75fd5622;Adam;Katona;CoI;TRUE;
e7d8b595-d142-4a34-bfb1-0a9f04cb1cdf;Lone;Malmborg;PI;TRUE;
e7d8b595-d142-4a34-bfb1-0a9f04cb1cdf;Henriette ;Moos;CoPI;TRUE;
e7d8b595-d142-4a34-bfb1-0a9f04cb1cdf;Magda;Pischetola;CoI;TRUE;
47e06774-9088-4465-8ab8-f8c27cd731d6;Kathryn Elizabeth;Walker;CoI;TRUE;
b7bb0d86-8c3c-4d0e-841c-dd0e7607ec13;Roman ;Beck;PI;TRUE;
b7bb0d86-8c3c-4d0e-841c-dd0e7607ec13;Kim Peiter;Jørgensen;CoPI;TRUE;
b7bb0d86-8c3c-4d0e-841c-dd0e7607ec13;Jan;Schwiderowski;CoI;TRUE;
2394be68-c192-4634-ba99-18798309529b;Peter;Schneider;CoI;TRUE;
63e873d9-65fb-41fd-abeb-41a24b54ab6b;Philippe;Bonnet;PI;TRUE;
8ea1d816-cfb3-4b02-a1cd-5c34a3d0fd61;Fie Foged;Victor;CoI;TRUE;
8ea1d816-cfb3-4b02-a1cd-5c34a3d0fd61;Raluca Alexandra;Stana;CoI;TRUE;
8ea1d816-cfb3-4b02-a1cd-5c34a3d0fd61;Stine;Sivertsen;CoI;TRUE;
747ffa41-bbdd-492b-9e0d-20f9b49278d3;Mette Løye;Balle;CoI;TRUE;
2e7aeab2-a66b-469a-8bf6-5a746933e3b6;Ravi Kishore;Vasala;CoI;TRUE;
8e3474bc-dd89-4c0c-a84c-4c8ad3e95467;Mace ;Ojala;Collaborator;TRUE;
92a3a94c-c825-4662-97bc-2b9d802618ea;Brit Ross;Winthereik;CoI;TRUE;
92a3a94c-c825-4662-97bc-2b9d802618ea;Caroline Anna;Salling;CoI;TRUE;
45a64c9c-7b9c-40e7-966b-f524e0a23668;Christian Uldal;Graulund;CoI;TRUE;
45a64c9c-7b9c-40e7-966b-f524e0a23668;Niccolò;Veltri;CoI;TRUE;
1f45d635-42f4-44e1-864c-7ff0ed31ac2b;Lis ;Witte;CoI;TRUE;
18faa057-608d-4cc5-8448-e902b1978a84;Samuel;Agbesi;CoI;TRUE;
18faa057-608d-4cc5-8448-e902b1978a84;Jurlind;Budurushi;CoI;TRUE;
18faa057-608d-4cc5-8448-e902b1978a84;Asmita;Dalela;Collaborator;TRUE;
520a1d77-0114-475f-8622-c46c122a0a82;Mette Løye;Balle;CoI;TRUE;
dded96d9-89f4-4348-ab14-034dcd34c54f;Sarah Kofoed;Brejnrod;CoI;TRUE;
4147c684-9a19-4cf5-9f9e-48f7d89b474a;Petros;Ioannidis;PI;TRUE;
08f04680-0526-42fd-a39e-b8188fbdfbc3;Maria;Paasivaara;PI;TRUE;
3cc55852-f8c5-4785-89fe-3effd68d8082;Jannick;Schou;CoI;TRUE;
3cc55852-f8c5-4785-89fe-3effd68d8082;Louise;Jørring;CoI;TRUE;
3cc55852-f8c5-4785-89fe-3effd68d8082;Sarah Kofoed;Brejnrod;CoI;TRUE;
3cc55852-f8c5-4785-89fe-3effd68d8082;Lene;Bech Bojsen;CoI;TRUE;
e8a54f5c-c816-40a9-a0f9-94e77192f5a9;Kim Peiter;Jørgensen;CoI;TRUE;
e8a54f5c-c816-40a9-a0f9-94e77192f5a9;Roman ;Beck;PI;TRUE;
3ae3c857-e3f4-449d-a16f-ca2ef5b1b7a2;Rasmus Tyge;Haarløv;CoI;TRUE;
39d18547-01f7-4fbc-9794-cb87a4530afb;Scarlett;Avalon;CoI;TRUE;
38cecda7-bb24-4d49-8f67-cada7a740062;Camilla;Dupont;CoI;TRUE;
38cecda7-bb24-4d49-8f67-cada7a740062;Søren;Skaarup;Collaborator;TRUE;
38cecda7-bb24-4d49-8f67-cada7a740062;Mille Edith;Kjærsgaard Hansen;Collaborator;TRUE;
38cecda7-bb24-4d49-8f67-cada7a740062;Adam;Alami;Collaborator;TRUE;
3ce36399-3d03-42f3-8284-8e87e5ce3a16;Roman ;Beck;PI;TRUE;
3ce36399-3d03-42f3-8284-8e87e5ce3a16;Lorenzo;Gentile;CoI;TRUE;
0f8bf697-8a17-4351-b22d-d0a15ed6c897;Mia;Falch Yates;CoI;TRUE;
0f5d7921-6113-492b-a852-12964960abc7;Zhoulai;Fu;PI;TRUE;
990ab63e-f16a-48d4-ae87-fc253d954f1e;Peter;Ibsen;Admin;TRUE;
990ab63e-f16a-48d4-ae87-fc253d954f1e;Nikolaj;Oppermann;Admin;TRUE;
22cbd24b-36a5-4187-8879-ab183e8b67c3;Kasper Friis;Rasmussen;CoI;TRUE;
58dbcc53-f489-48fe-879a-d9c70d9c5f55;Philippe ;Bonnet;PI;TRUE;
79684ad1-5969-499d-b0ff-ea7159687e71;Brit Ross;Winthereik;PI;TRUE;
79684ad1-5969-499d-b0ff-ea7159687e71;Barbara Patricia;Nino Carreras;CoI;TRUE;
5f390eca-e9d9-433e-aa5f-4bdd301809f8;Oliver;Schiermer;CoI;TRUE;
5f390eca-e9d9-433e-aa5f-4bdd301809f8;Philip;Korsholm;CoI;TRUE;
98da69a6-9b7a-49ea-b353-2b371a9f892b;Asmita;Dalela;CoI;TRUE;
f41e5c15-7b52-4fd2-a007-6b36c382c090;Dennis Thinh Tan;Nguyen;CoI;TRUE;
f41e5c15-7b52-4fd2-a007-6b36c382c090;Thor Valentin Aakjær Nielsen;Olesen;CoI;TRUE;
f41e5c15-7b52-4fd2-a007-6b36c382c090;Anders;Valsted;CoI;TRUE;
f41e5c15-7b52-4fd2-a007-6b36c382c090;Lauritz;Baess-Lehmann;CoI;TRUE;
385c5718-80ba-49f4-88b4-fc8d85a4a897;Cristina-Elena;Canureci;Admin;TRUE;
92dd15f8-1163-4e47-a198-2af8537b5575;Nikolaj;Oppermann;Admin;TRUE;
92dd15f8-1163-4e47-a198-2af8537b5575;Peter;Ibsen;Admin;TRUE;
46376f84-6f50-4a46-b43e-480f0dbfaf49;Brit Ross;Winthereik;PI;TRUE;
7e29b548-fb57-4138-84ea-57dec30a56fd;Kjell Yngve;Petersen;PI;TRUE;
7e29b548-fb57-4138-84ea-57dec30a56fd;Cameline;Bolbroe;PI;TRUE;
890d38c5-60d4-4c00-80f7-2ed30f36b8b6;Roman ;Beck;CoI;TRUE;
890d38c5-60d4-4c00-80f7-2ed30f36b8b6;Lorenzo;Gentile;CoI;TRUE;
890d38c5-60d4-4c00-80f7-2ed30f36b8b6;Frederik;Madsen;CoI;TRUE;
115736de-5b8c-4d29-ad2e-8898f9a19e77;Ingmar;Lippert;CoI;TRUE;
115736de-5b8c-4d29-ad2e-8898f9a19e77;Andy;Lautrup;CoI;TRUE;
08adc0f6-bd4d-4ed3-9908-6dc6b47e18e4;Aaron;Duane;PI;TRUE;
cea6bbe1-ef98-434d-ab7f-122ac69eacc1;Ophélie;Lacroix;CoI;TRUE;
516759c6-100c-49bd-9893-30e1e0bb8687;Daniel;Varab;PI;TRUE;
1cbc6b08-1a6a-438e-aefd-3811a68c4a61;Jeppe;Nørregaard;CoI;TRUE;
1cbc6b08-1a6a-438e-aefd-3811a68c4a61;Rasmus;Lehmann;CoI;TRUE;
1cbc6b08-1a6a-438e-aefd-3811a68c4a61;Mads Guldborg Kjeldgaard;Kongsbak;CoI;TRUE;
18b53e6c-82c7-4a7a-873b-e13b8041f5ec;Christoffer;Holmgård;PI;TRUE;
0f8f0794-d11d-4406-95f4-2c93740c931b;Tobias Lybecker;Christiani;PI;TRUE;
fdc8b423-2421-46ce-9905-a4d1b324e18d;Dom;Ford;PI;TRUE;
adcf6fe8-ed82-426e-825a-901abce58b36;Roman ;Beck;PI;TRUE;
adcf6fe8-ed82-426e-825a-901abce58b36;Signe ;Agerskov;CoI;TRUE;
c5d1965f-621e-4f0f-9071-1823ccc20fc9;Marianne;Gauffriau;Admin;TRUE;
c5d1965f-621e-4f0f-9071-1823ccc20fc9;Tilde;Haar;Admin;TRUE;
91b0563a-0942-47e8-9257-d6325edc5cea;Roman ;Beck;PI;TRUE;
91b0563a-0942-47e8-9257-d6325edc5cea;Philippe ;Bonnet;PI;TRUE;
91b0563a-0942-47e8-9257-d6325edc5cea;Geetika;Jain;CoI;TRUE;
91b0563a-0942-47e8-9257-d6325edc5cea;Rasmus;Berg Palm;CoI;TRUE;
91b0563a-0942-47e8-9257-d6325edc5cea;Signe ;Agerskov;CoI;TRUE;
f15d06d9-2436-4799-a1ef-c90b629b763e;Lorenzo;Gentile;PI;TRUE;
cacb1264-bab7-49b9-bf36-2605f6094b98;Per Rådberg;Nagbøl;PI;TRUE;
cacb1264-bab7-49b9-bf36-2605f6094b98;Oliver;Müller;CoI;TRUE;
c37bcaa8-233a-4eb6-8885-8a91a102ab32;Tomas ;Sokoler;CoI;TRUE;
3bfb340e-d0be-4d2c-9a7b-62326e135ed0;Mehri;Rezaeialiabadi;CoI;TRUE;
329b2f51-1933-4974-88a3-ba9671a2961f;Miguel Gonzalez;Duque;CoI;TRUE;
e6c210fe-a8c9-4ca2-85a4-c30b3d016d95;Nina Mesing Stausholm;Nielsen;PI;TRUE;
4688b796-0633-458f-b29c-8cce9a9ca4ec;Frederik;Madsen;PI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Paul;Rosero;CoI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Neil Kim;Nielsen ;CoI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Jon Voigt;Tøttrup;CoI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Aaron;Duane;CoI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Jens;Hvass Jørgensen;CoI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Joachim Moe;Osterhammel;CoI;TRUE;
32e83e51-c4c7-4917-8d65-0d00c6972e53;Pia Kystol;Sørensen;Admin;TRUE;
08e92d2d-7d30-4c53-b5d2-6aba12ded6fb;Camilla;Dupont;PI;TRUE;
08e92d2d-7d30-4c53-b5d2-6aba12ded6fb;Pernille;Kræmmergaard;CoI;TRUE;
7492316d-f1c5-4c5a-88a7-480e15dec0a2;Ninna;Gandrup;Collaborator;TRUE;
7492316d-f1c5-4c5a-88a7-480e15dec0a2;Connie;Petersson;Collaborator;TRUE;
11cd4029-d277-44f5-916f-71384fd8e8d6;Maria;Kronberg Nedergaard;Admin;TRUE;
11cd4029-d277-44f5-916f-71384fd8e8d6;Amanda ;Clifford;CoI;TRUE;
11cd4029-d277-44f5-916f-71384fd8e8d6;Meg;Morris;Collaborator;TRUE;
11cd4029-d277-44f5-916f-71384fd8e8d6;Daniele ;Volpe;Collaborator;TRUE;
0ae11a14-eed2-4bb8-a3e2-657776e7772c;Hataichanok;Unphon;CoI;TRUE;
0ae11a14-eed2-4bb8-a3e2-657776e7772c;Sebastien;Vaucouleur;CoI;TRUE;
0ae11a14-eed2-4bb8-a3e2-657776e7772c;Morten;Rhiger;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Anders;Hessellund;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Signe Ellegård;Borch;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Jacob;Winther Jespersen;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Peter;Carstensen;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Signe Ellegård;Borch;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Jacob;Winther Jespersen;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Fritz;Henglein;CoI;TRUE;
8f5fad3c-1aee-432c-8ad4-77c851de79a5;Henrik Reif;Andersen;CoI;TRUE;
445b877c-2def-4421-9ffd-1d072bdb81d2;Fritz;Henglein;CoI;TRUE;
445b877c-2def-4421-9ffd-1d072bdb81d2;Anders;Hessellund;CoI;TRUE;
445b877c-2def-4421-9ffd-1d072bdb81d2;Signe Ellegård;Borch;CoI;TRUE;
445b877c-2def-4421-9ffd-1d072bdb81d2;Kasper;Graversen;CoI;TRUE;
445b877c-2def-4421-9ffd-1d072bdb81d2;Jacob;Winther Jespersen;CoI;TRUE;
445b877c-2def-4421-9ffd-1d072bdb81d2;Christian;Stefansen;CoI;TRUE;
e4d8b5ee-d587-4cb3-9bb7-048fa82923f3;Peter;Carstensen;PI;TRUE;
e4d8b5ee-d587-4cb3-9bb7-048fa82923f3;Lene;Pries-Heje;CoI;TRUE;
87b09ec4-7edb-49b6-ac7b-f3b9cf9e1fba;Maria;Kronberg Nedergaard;Admin;TRUE;
87b09ec4-7edb-49b6-ac7b-f3b9cf9e1fba;Felicia Violeta;Sørensen;PI;TRUE;
d6e92b00-b7c2-44f7-b96f-da3e9d8c7681;Nikolaj;Oppermann;Admin;TRUE;
d6e92b00-b7c2-44f7-b96f-da3e9d8c7681;Peter;Ibsen;Admin;TRUE;
19e2ba95-373f-4091-9ca6-3cef5331bacb;Nikolaj;Oppermann;Admin;TRUE;
19e2ba95-373f-4091-9ca6-3cef5331bacb;Peter;Ibsen;Admin;TRUE;
27fa767d-574d-442f-8940-cf35f8a8d1e9;Bjørn Hjorth;Westh;CoI;TRUE;
cd1658f4-8302-49a8-9a71-d42f7168fc36;Andreas Holck;Høeg-Petersen;CoI;TRUE;
a11222fb-5ac7-4223-b52c-e9ad461f9384;Philippe;Bonnet;PI;TRUE;
52a01177-cd06-419b-bd2e-ea8d358a7f44;Pernille;Bjørn;CoI;TRUE;
eb843412-29ec-4b75-b260-b32631e4bfd7;John Paulin;Hansen;PI;TRUE;
77015c95-ed26-4bb4-bfc6-15bd77d89d45;Georgios;Yannakakis;CoI;TRUE;
77015c95-ed26-4bb4-bfc6-15bd77d89d45;Christian Sinding;Nellemann;CoI;TRUE;
77015c95-ed26-4bb4-bfc6-15bd77d89d45;Lawrence Kurt;Johnson;CoI;TRUE;
77015c95-ed26-4bb4-bfc6-15bd77d89d45;Rasmus Bille;Fynbo;CoI;TRUE;
77015c95-ed26-4bb4-bfc6-15bd77d89d45;Jørgen ;Staunstrup;PI;TRUE;
b9c622f6-c59d-43fb-950e-e15b2e0fe6e3;Tomas ;Sokoler;PI;TRUE;
ef86300b-7f5c-4588-80c2-7b3f14808f70;Pernille;Bjørn;PI;TRUE;
80d639a7-da33-4a47-9688-f720c1cbd4e1;John Paulin;Hansen;PI;TRUE;
169f31dc-061f-48b1-9f65-9bc981a564d2;Simon;Egenfeldt-Nielsen;PI;TRUE;
fb3d37e6-ac9a-4fea-b16b-0d7a9092dedb;Tomas ;Sokoler;PI;TRUE;
fb3d37e6-ac9a-4fea-b16b-0d7a9092dedb;Nicola;Pascelupo;CoI;TRUE;
fb3d37e6-ac9a-4fea-b16b-0d7a9092dedb;Jeppe;Boutrup;CoI;TRUE;
378dcd42-6b4a-4aea-a5e1-6976fe72f5d7;Lars;Birkedal;PI;TRUE;
de7a9965-2965-4871-ac4f-6ec5a4aa5a13;John Paulin;Hansen;PI;TRUE;
de7a9965-2965-4871-ac4f-6ec5a4aa5a13;Martin Henrik;Tall;CoI;TRUE;
de7a9965-2965-4871-ac4f-6ec5a4aa5a13;Henrik ;Skovsgaard;CoI;TRUE;
0adf7ff7-24b4-431c-a162-26e0414fcae7;Lisbeth;Klastrup;PI;TRUE;
f106c784-f371-4ef8-8299-babd4c010f18;Mikkel;Bundgaard;CoI;TRUE;
f106c784-f371-4ef8-8299-babd4c010f18;Arne John;Glenstrup;CoI;TRUE;
f106c784-f371-4ef8-8299-babd4c010f18;Espen;Højsgaard;CoI;TRUE;
f106c784-f371-4ef8-8299-babd4c010f18;Magnus;Nilsson;CoI;TRUE;
1c4ff755-a82b-4cc6-b672-6b852fe2bc8c;John Paulin;Hansen;PI;TRUE;
1c4ff755-a82b-4cc6-b672-6b852fe2bc8c;Tanja Belinda;Andersen;CoI;TRUE;
1c4ff755-a82b-4cc6-b672-6b852fe2bc8c;Andrea;Campagna;CoI;TRUE;
1c4ff755-a82b-4cc6-b672-6b852fe2bc8c;Lone;Malmborg;CoI;TRUE;
061dd7d9-61b9-4f58-a036-47cb615f81bc;Bjørn Hjorth;Westh;CoI;TRUE;
edfaf84b-1454-431a-b02a-2394a0a4f9d9;John Paulin;Hansen;PI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Finn;Kensing;PI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Kjeld;Schmidt;CoI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Jens;Pedersen;CoI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Joachim;Halse;CoI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Peter;Carstensen;CoI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Dixi Louise;Strand;CoI;TRUE;
7082913b-8a82-446f-8fe4-04c41244409e;Nis;Johannesen;CoI;TRUE;
1f92ae6e-8c75-4dba-8c4a-2ce17bceebda;Lars;Birkedal;PI;TRUE;
1f92ae6e-8c75-4dba-8c4a-2ce17bceebda;Troels Christoffer;Damgaard;CoI;TRUE;
1f92ae6e-8c75-4dba-8c4a-2ce17bceebda;Ebbe;Elsborg;CoI;TRUE;
12c90907-f3d3-4291-9a3d-bbe379414db3;John Paulin;Hansen;PI;TRUE;
12c90907-f3d3-4291-9a3d-bbe379414db3;Javier;San Agustin;CoI;TRUE;
ad27f833-ae52-4174-8764-712393b01fb0;Hugo Andres;Lopez;CoI;TRUE;
f47672c7-72ab-4e34-b2cd-0146efbe8d2c;Hrönn;Sigurdardottir;CoI;TRUE;
f47672c7-72ab-4e34-b2cd-0146efbe8d2c;Brit Ross;Winthereik;PI;TRUE;
fd9c5073-c837-4383-afa9-f3dfa0015b1a;Jørgen ;Staunstrup;PI;TRUE;
fd9c5073-c837-4383-afa9-f3dfa0015b1a;Lene;Pries-Heje;PI;TRUE;
3b67b1fc-9782-406f-996d-551dedfd2f6d;Kristian;Hjort-Madsen;CoI;TRUE;
46656e52-d2b4-4f57-b0b9-d9b3201e1c31;Henrik Reif;Andersen;PI;TRUE;
fe7ec58e-1c0f-4e05-8273-10cbabdaf450;Marleen;de Bruijne;PI;TRUE;
fe7ec58e-1c0f-4e05-8273-10cbabdaf450;Mads;Nielsen;PI;TRUE;
797a02d4-1053-41ba-866a-e2bb90167ccf;Mads;Nielsen;PI;TRUE;
bf99b204-773a-4c75-9dd4-96b51aa83ba7;Finn;Kensing;PI;TRUE;
a3b4f642-b6d4-4cb6-9ea9-25e28fff5c46;Philip;Bille;PI;TRUE;
58f5d22f-3267-4479-aa0d-5095b2678d6a;Espen;Aarseth;PI;TRUE;
e87d4b54-5718-4ac5-9c07-918fc0ac0968;Lisbeth;Klastrup;PI;TRUE;
f65afc70-5b3a-4ded-bed6-9d48c66b74e9;Julian;Togelius;PI;TRUE;
9a2bbbe4-4f28-4cd4-98a7-f4eb2bd8b816;Stine;Gotved;PI;TRUE;
4364ccfc-6289-4d3c-aeca-4aed26e11161;Mika;Yasuoka ;PI;TRUE;
20a8720a-ab29-4536-a64b-2d33d851280d;Henrik Reif;Andersen;Collaborator;TRUE;
20a8720a-ab29-4536-a64b-2d33d851280d;Henrik;Hulgaard;Collaborator;TRUE;
20a8720a-ab29-4536-a64b-2d33d851280d;Ken Friis;Larsen;Collaborator;TRUE;
20a8720a-ab29-4536-a64b-2d33d851280d;Jakob;Lichtenberg;Collaborator;TRUE;
d9d3ea5e-ed60-4d82-82b6-9017dc6b92a3;Peter;Carstensen;PI;TRUE;
8523d2b6-9ed3-452f-ac63-c53040a8206c;John Paulin;Hansen;PI;TRUE;
a7c5c16c-c01a-4773-954c-1f39787f5166;Peter;Carstensen;PI;TRUE;
9b133c2b-08b5-4040-8e89-fd42ee369571;Mads;Nielsen;PI;TRUE;
06c016b6-850d-4a36-8010-8b2faf231eb8;Stephen;Alstrup;PI;TRUE;
55a7c4d9-6648-4ef6-82ed-d5f0e32d6001;Lars;Birkedal;PI;TRUE;
7e3d6279-7542-48f4-afed-077e59ff8ae0;Mads;Nielsen;PI;TRUE;
33e1536f-bfcc-414e-a2c1-7186bfda14be;Niels ;Hallenberg;PI;TRUE;
8f8b82ae-fa94-45fd-a104-f005183079b3;Mads;Nielsen;PI;TRUE;
df30eb20-b0c1-475a-ad68-250168d9bd26;Keld;Kondrup Jensen;PI;TRUE;
46057aef-7867-42c5-870e-ae7197e6b289;Stephen;Alstrup;PI;TRUE;
6a05d5e3-9ddb-4394-81cd-3238b94386b3;Kjeld;Schmidt;PI;TRUE;
88836133-da63-48e6-bd22-656e210e9f2e;Gert;Balling;PI;TRUE;
a59042b0-96a6-4d28-99af-29e6f3c5835f;John Paulin;Hansen;PI;TRUE;
a59042b0-96a6-4d28-99af-29e6f3c5835f;Anders Sewerin;Johansen;PI;TRUE;
4257871d-a10c-41c9-8a99-c8735f3449d5;Stephen;Alstrup;PI;TRUE;
4257871d-a10c-41c9-8a99-c8735f3449d5;Mads;Nielsen;PI;TRUE;
bc0e8e8b-f332-4a34-a4c9-3a73636237b7;Kjeld;Schmidt;PI;TRUE;
844f4654-4ffd-4236-a8bd-a66ae3f63cf2;Per;Gregersen;PI;TRUE;
d5ea6fad-b6b4-4988-a532-3ef6970cfc80;Mads;Nielsen;PI;TRUE;
47a84aee-565d-42b8-acfb-db739860a63d;Mads;Nielsen;PI;TRUE;
f9867043-4bc3-4575-90d0-c3920088756c;Lisbeth;Klastrup;PI;TRUE;
23ee71e8-7129-4eca-8681-583e616114ef;Lars;Birkedal;PI;TRUE;
4dcb2764-c66a-4b74-b65d-4f59e6ccb15e;Lars;Birkedal;PI;TRUE;
b5a5621f-f5f9-4647-beae-668cd2e3b9c6;Mads;Nielsen;PI;TRUE;
f67673fc-f141-4a5d-b781-69eff519cc97;Mads;Nielsen;PI;TRUE;
f67673fc-f141-4a5d-b781-69eff519cc97;Marleen;de Bruijne;CoI;TRUE;
9a23eeae-1cd6-42aa-bdc3-a125bf8e38f3;Jørgen ;Staunstrup;PI;TRUE;
326f99dd-aab3-46a4-adb1-0ece9e5f3676;Mads;Nielsen;PI;TRUE;
a23ddfc7-1b21-4770-b1b7-0a84cf992f07;Simon;Egenfeldt-Nielsen;PI;TRUE;
36e4a44f-fa51-4a42-880c-7155b4e2737f;Jørgen ;Staunstrup;PI;TRUE;
ee14d4d1-636e-445f-8c26-d993ca77e831;Lisbeth;Klastrup;PI;TRUE;
ec09afcf-5bf2-4862-b022-e8fa49ab09c2;Jørgen ;Staunstrup;PI;TRUE;
b1de39ad-96f9-4819-a473-7bff7f5d6cd2;Martin Scheil;Corneliussen;CoI;TRUE;
b1de39ad-96f9-4819-a473-7bff7f5d6cd2;Finn;Kensing;PI;TRUE;
3967d233-3b0c-45a1-8f3e-aeca927f98ae;Hirotaka;Aoki;PI;TRUE;
1df30623-ae1e-4082-8d92-d5d514cb3f0b;Karen Marie;Lyng;PI;TRUE;
24a2ad8a-bcdc-4f2e-833d-eed2f0689048;Raghava Rao;Mukkamala;PI;TRUE;
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9;Peter;Ibsen;Admin;TRUE;
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9;Carsten Svarrer;Østerlund;CoI;TRUE;
580afbb8-9d13-4251-975c-f336e4f57a94;Peter;Ibsen;Admin;TRUE;
580afbb8-9d13-4251-975c-f336e4f57a94;Jonas Kasper;Jensen;CoI;TRUE;
b7b111ff-8b8b-433a-b476-c8ddc9ef874a;Natalie Marie;Gulsrud;PI;TRUE;
b7b111ff-8b8b-433a-b476-c8ddc9ef874a;Csilla;Duray;CoI;TRUE;
b7b111ff-8b8b-433a-b476-c8ddc9ef874a;Jonas Colling;Larsen;CoI;TRUE;
3bb84384-51de-4ad8-969e-8e4ed58c7fd8;Ben;Orlove;PI;TRUE;
3bb84384-51de-4ad8-969e-8e4ed58c7fd8;Maria A. ;Diuk-Wasser;CoI;TRUE;
3bb84384-51de-4ad8-969e-8e4ed58c7fd8;Elizabeth ;Cook;CoI;TRUE;
3bb84384-51de-4ad8-969e-8e4ed58c7fd8;Matt;Palmer;CoI;TRUE;
61c7d172-89a8-4925-9dad-3fa983375a00;Brian ;Mailloux;PI;TRUE;
61c7d172-89a8-4925-9dad-3fa983375a00;Ben;Orlove;CoI;TRUE;
61c7d172-89a8-4925-9dad-3fa983375a00;Patricia J;Culligan;CoI;TRUE;
61c7d172-89a8-4925-9dad-3fa983375a00;Elizabeth ;Cook;CoI;TRUE;
3da6905f-6735-4fa3-8923-5e0d4352cc46;Natalie Marie;Gulsrud;PI;TRUE;
c0c821bf-a85a-404b-86a3-12b0f62c20bb;Peter;Ibsen;Admin;TRUE;
c2fb3aec-c5ad-496d-8f84-800848b7dc4d;Helene;Ratner ;PI;TRUE;
c2fb3aec-c5ad-496d-8f84-800848b7dc4d;Emilie ;Mørch Groth ;Collaborator;TRUE;
