paperUUID,personUUID,personName,personLastname,externalContributor,role
dce87c22-5b0e-4126-8548-dde5f57b98c7,,Peyman,Afshani,true,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,,Rolf,Fagerberg,true,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,,David Mortan Grøne,Hammer,true,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,e6f70fb0-caf1-4736-b583-b0777bc1390f,Riko,Jacob,false,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,,Irina,Kostitsyna,true,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,,Ulrich,Meyer,true,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,,Manuel,Penschuck,true,Author
dce87c22-5b0e-4126-8548-dde5f57b98c7,,Nodari,Sitchinava,true,Author
e5af731e-14eb-4106-a573-ad23f41f1981,,Samuel,Agbesi,false,Author
e5af731e-14eb-4106-a573-ad23f41f1981,,Asmita,Dalela,false,Author
e5af731e-14eb-4106-a573-ad23f41f1981,,Jurlind,Budurushi,false,Author
e5af731e-14eb-4106-a573-ad23f41f1981,1dbd1112-eb47-4406-936c-6807e8845610,Oksana,Kulyk,false,Author
42787808-611d-48a6-bdde-468d13957ff6,,Samuel,Agbesi,false,Author
42787808-611d-48a6-bdde-468d13957ff6,,Asmita,Dalela,false,Author
42787808-611d-48a6-bdde-468d13957ff6,,Jurlind,Budurushi,false,Author
42787808-611d-48a6-bdde-468d13957ff6,1dbd1112-eb47-4406-936c-6807e8845610,Oksana,Kulyk,false,Author
fb79e060-db20-4b42-a8ea-74b8c3b2d025,,Samuel,Agbesi,false,Author
fb79e060-db20-4b42-a8ea-74b8c3b2d025,,Jurlind,Budurushi,false,Author
fb79e060-db20-4b42-a8ea-74b8c3b2d025,,Asmita,Dalela,false,Author
fb79e060-db20-4b42-a8ea-74b8c3b2d025,a4d5d125-061e-4594-b4e4-1389a19ff99f,Christina Frederikke,Nissen,false,Author
fb79e060-db20-4b42-a8ea-74b8c3b2d025,1dbd1112-eb47-4406-936c-6807e8845610,Oksana,Kulyk,false,Author
47051b93-43ae-48be-9612-eb011ab63493,,Signe,Agerskov,false,Author
47051b93-43ae-48be-9612-eb011ab63493,09ec1bda-4550-4a83-8480-fe742d77e882,Asger Balle,Pedersen,false,Author
47051b93-43ae-48be-9612-eb011ab63493,,Roman,Beck,false,Author
ccdd88d5-dfb3-4463-b0b5-6b8677e4f51e,,Signe ,Agerskov,false,Author
ccdd88d5-dfb3-4463-b0b5-6b8677e4f51e,,Migle,Laukyte,true,Author
ccdd88d5-dfb3-4463-b0b5-6b8677e4f51e,,Roman,Beck,false,Author
38c9f80c-7c3f-4635-ba6a-acf6fc098ea4,,Jeppe,Agger Nielsen,true,Author
38c9f80c-7c3f-4635-ba6a-acf6fc098ea4,,Pernille,Kræmmergaard,false,Author
38c9f80c-7c3f-4635-ba6a-acf6fc098ea4,,Peter Axel,Nielsen,true,Author
38c9f80c-7c3f-4635-ba6a-acf6fc098ea4,,Bente,Bjørnholt,true,Author
a112ab9f-9eb5-47ed-a5de-2c3f344df463,,Zeljko,Agic,false,Author
a112ab9f-9eb5-47ed-a5de-2c3f344df463,,Anders Trærup,Johannsen,true,Author
a112ab9f-9eb5-47ed-a5de-2c3f344df463,,Barbara,Plank,true,Author
a112ab9f-9eb5-47ed-a5de-2c3f344df463,,Hector,Martinez Alonso,true,Author
a112ab9f-9eb5-47ed-a5de-2c3f344df463,879e7ac4-e64c-4c5f-9591-421e56cd0678,Natalie,Schluter,false,Author
a112ab9f-9eb5-47ed-a5de-2c3f344df463,,Anders,Søgaard,true,Author
ba9c82be-0413-4d81-bf2c-75fad794a84b,,Zeljko,Agic,false,Author
ba9c82be-0413-4d81-bf2c-75fad794a84b,879e7ac4-e64c-4c5f-9591-421e56cd0678,Natalie,Schluter,false,Author
a5d9cfb2-0482-42da-8ef2-f5260f23e618,,Zeljko,Agic,false,Author
a5d9cfb2-0482-42da-8ef2-f5260f23e618,,Barbara,Plank,true,Author
a5d9cfb2-0482-42da-8ef2-f5260f23e618,,Anders,Søgaard,true,Author
00ef2199-9e6d-4a52-ab71-0e2a1256cfdf,,Zeljko,Agic,false,Author
00ef2199-9e6d-4a52-ab71-0e2a1256cfdf,879e7ac4-e64c-4c5f-9591-421e56cd0678,Natalie,Schluter,false,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Akanksha,Agrawal,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Arindam,Biswas,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Édouard,Bonnet,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Nick,Brettell,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,53c45a58-4c3c-424c-80a2-c39e733fd7c3,Radu-Cristian,Curticapean,false,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Dániel,Marx,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Tillmann,Miltzow,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Venkatesh,Raman,true,Author
25ffc78e-3f24-4782-af6c-84c786546158,,Saket,Saurabh,true,Author
8eaf609f-8115-4a9a-a294-1163b9e8d2d5,,Thomas Dybdahl,Ahle,false,Author
8eaf609f-8115-4a9a-a294-1163b9e8d2d5,,Rasmus,Pagh,false,Author
8eaf609f-8115-4a9a-a294-1163b9e8d2d5,,Ilya,Razenshteyn,true,Author
8eaf609f-8115-4a9a-a294-1163b9e8d2d5,,Francesco,Silvestri,false,Author
a0d5fc29-0252-4510-bdb5-3ac2ceb0c76b,,Thomas Dybdahl,Ahle,false,Author
a0d5fc29-0252-4510-bdb5-3ac2ceb0c76b,,Rasmus,Pagh,false,Author
a0d5fc29-0252-4510-bdb5-3ac2ceb0c76b,5f52759c-418a-41b7-bbdb-050492677284,Martin,Aumüller,false,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,Thomas Dybdahl,Ahle,false,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,Michael,Kapralov,true,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,Jakob Bæk Tejs,Knudsen,true,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,Rasmus,Pagh,false,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,Ameya,Velingker,true,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,David,Woodruff,true,Author
56d911d0-642c-47ab-957d-ace45e0e883c,,Amir,Zandieh,true,Author
44474735-81b1-401e-9294-b1bfbc0884fb,,Thomas Dybdahl,Ahle,false,Author
e14f37f2-46da-4629-af08-b85937b53784,,Aakash,Ahmad,false,Author
e14f37f2-46da-4629-af08-b85937b53784,,Pooyan ,Jamshidi,true,Author
e14f37f2-46da-4629-af08-b85937b53784,,Claus,Pahl,true,Author
3bc4cab6-57be-4110-9ec3-1efbad630316,,Aakash,Ahmad,false,Author
3bc4cab6-57be-4110-9ec3-1efbad630316,,Pooyan ,Jamshidi,true,Author
3bc4cab6-57be-4110-9ec3-1efbad630316,,Claus,Pahl,true,Author
3bc4cab6-57be-4110-9ec3-1efbad630316,,Fawad,Khaliq,true,Author
e5e657e2-fc36-45eb-86c1-ecc9caf29362,,Aakash,Ahmad,false,Author
e5e657e2-fc36-45eb-86c1-ecc9caf29362,,Muhammad Ali,Babar,false,Author
4a510cfc-2e97-4951-81e0-abf9fe0032b6,,Aakash,Ahmad,false,Author
4a510cfc-2e97-4951-81e0-abf9fe0032b6,,Muhammad Ali,Babar,false,Author
f6d1d3e1-6dbe-4f42-bdba-60c43b4a5c01,,Amir Shayan,Ahmadian,true,Author
f6d1d3e1-6dbe-4f42-bdba-60c43b4a5c01,d43519a1-5bf4-4290-a053-fe55459ca88a,Sven Matthias,Peldszus,false,Author
f6d1d3e1-6dbe-4f42-bdba-60c43b4a5c01,,Qusai,Ramadan,true,Author
f6d1d3e1-6dbe-4f42-bdba-60c43b4a5c01,,Jan,Jürjens,true,Author
bb40de6e-179d-4c30-9537-20e60c8a0587,,Zaheer,Ahmed,false,Author
bb40de6e-179d-4c30-9537-20e60c8a0587,,Diako,Mardanbegi,false,Author
bb40de6e-179d-4c30-9537-20e60c8a0587,5ad9c220-e37f-443a-8a31-fc4abf365db5,Dan Witzner,Hansen,false,Author
a7e63739-2e76-416a-a425-74d23c8d6a35,,Ejaz,Ahmed,true,Author
a7e63739-2e76-416a-a425-74d23c8d6a35,,Mubashir Husain,Rehmani,true,Author
a7e63739-2e76-416a-a425-74d23c8d6a35,,Philippe,Bonnet,false,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,,Sajawel,Ahmed,true,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Rob,van der Goot,false,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,,Misbahur ,Rehman,true,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,,Carl,Kruse,true,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,,Ömer,Özsoy,true,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,,Alexander,Mehler,true,Author
19e411fc-a54b-46fe-97df-76d5d15dc482,,Gemma,Roig,true,Author
d98f5034-e483-4299-a81f-08d2f03ac14e,,Jungho,Ahn,true,Author
d98f5034-e483-4299-a81f-08d2f03ac14e,,Lars,Jaffke,true,Author
d98f5034-e483-4299-a81f-08d2f03ac14e,,O-joung,Kwon,true,Author
d98f5034-e483-4299-a81f-08d2f03ac14e,39f7afe3-fd9c-4ac5-8ba1-fa2f2826ab8c,Paloma,Thomé de Lima,false,Author
3918fa3b-a409-4469-ba34-27ae15a6dc5e,0bdda5a8-b38a-4532-b9a2-e5d9a98c05a7,Hasib,Ahsan,false,Author
3918fa3b-a409-4469-ba34-27ae15a6dc5e,92f6c3f3-0ad2-40fc-b278-69170f87567d,Lars Rune,Christensen,false,Author
3918fa3b-a409-4469-ba34-27ae15a6dc5e,,K,Kitura,true,Author
43c93d75-4474-4d4f-a9eb-296e477ef4b4,0bdda5a8-b38a-4532-b9a2-e5d9a98c05a7,Hasib,Ahsan,false,Author
43c93d75-4474-4d4f-a9eb-296e477ef4b4,92f6c3f3-0ad2-40fc-b278-69170f87567d,Lars Rune,Christensen,false,Author
5a6d3228-5d5d-4e76-9c07-e055d7709304,0bdda5a8-b38a-4532-b9a2-e5d9a98c05a7,Hasib,Ahsan,false,Author
5a6d3228-5d5d-4e76-9c07-e055d7709304,92f6c3f3-0ad2-40fc-b278-69170f87567d,Lars Rune,Christensen,false,Author
6e20cf74-0eac-4e6f-87ea-5bf9927612f8,0bdda5a8-b38a-4532-b9a2-e5d9a98c05a7,Hasib,Ahsan,false,Author
6e20cf74-0eac-4e6f-87ea-5bf9927612f8,,Sadman,Sadek,true,Author
af65277d-47a2-4881-84e1-e36103e362fb,0bdda5a8-b38a-4532-b9a2-e5d9a98c05a7,Hasib,Ahsan,false,Author
fd20ae8f-3b79-49b3-bc42-dab8d13bd06e,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Luca Maria,Aiello,false,Author
fd20ae8f-3b79-49b3-bc42-dab8d13bd06e,,Daniele,Quercia,true,Author
fd20ae8f-3b79-49b3-bc42-dab8d13bd06e,,Ke,Zhou,true,Author
fd20ae8f-3b79-49b3-bc42-dab8d13bd06e,,Marios,Constantinides,true,Author
fd20ae8f-3b79-49b3-bc42-dab8d13bd06e,,Sanja,Scepanovic,true,Author
fd20ae8f-3b79-49b3-bc42-dab8d13bd06e,,Sagar,Joglekar,true,Author
00a78b46-d8bb-4840-8ddc-8110e37b0035,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Luca Maria,Aiello,false,Author
00a78b46-d8bb-4840-8ddc-8110e37b0035,,Sagar,Joglekar,true,Author
00a78b46-d8bb-4840-8ddc-8110e37b0035,,Daniele,Quercia,true,Author
ff25188e-1a00-458c-9cc9-495a1baf903e,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Luca Maria,Aiello,false,Author
ff25188e-1a00-458c-9cc9-495a1baf903e,,Anastassia,Vybornova,false,Author
ff25188e-1a00-458c-9cc9-495a1baf903e,,Sándor,Juhász,true,Author
ff25188e-1a00-458c-9cc9-495a1baf903e,2ef641d0-bd79-425b-8b12-b58d74b993ae,Michael,Szell,false,Author
ff25188e-1a00-458c-9cc9-495a1baf903e,, Eszter,Bokányi,true,Author
cf51af50-7bfc-4065-acaa-0aec1928e5a0,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Luca Maria,Aiello,false,Author
632a3dfb-2a2e-4d74-a846-47e698afa7bd,,Laurenz,Aisenpreis,true,Author
632a3dfb-2a2e-4d74-a846-47e698afa7bd,,Gustav,Gyrst,true,Author
632a3dfb-2a2e-4d74-a846-47e698afa7bd,db64c222-0674-4eab-9f09-7f9ea1c483e3,Vedran,Sekara,false,Author
e8949840-ebc5-11dd-8987-000ea68e967b,,Mai Lise,Ajspur,false,Author
e8949840-ebc5-11dd-8987-000ea68e967b,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
e8949840-ebc5-11dd-8987-000ea68e967b,,Nicolas,Guilbert,true,Author
c83ff2ce-821b-43d7-87b3-dcaacb5565a1,,Mai Lise,Ajspur,false,Author
c83ff2ce-821b-43d7-87b3-dcaacb5565a1,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
ee6a56da-1acc-4e7a-8c83-90bd71f0f896,,Mai Lise,Ajspur,false,Author
ee6a56da-1acc-4e7a-8c83-90bd71f0f896,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
7480f223-588f-4804-91ca-bc96a64ccb74,,Mai Lise,Ajspur,false,Author
7480f223-588f-4804-91ca-bc96a64ccb74,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
f4609ac2-4a25-4d98-9615-9f05fe7a7946,,Mai Lise,Ajspur,false,Author
f4609ac2-4a25-4d98-9615-9f05fe7a7946,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
f4609ac2-4a25-4d98-9615-9f05fe7a7946,,Martin Bo,Heiberg,true,Author
272fcd21-a9e2-4780-a24b-9cb189389c06,,Mai Lise,Ajspur,false,Author
272fcd21-a9e2-4780-a24b-9cb189389c06,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
dce07c59-4855-4dfb-8293-d0f4cb45d8c8,,Mai Lise,Ajspur,false,Author
dce07c59-4855-4dfb-8293-d0f4cb45d8c8,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Rune Møller,Jensen,false,Author
dce07c59-4855-4dfb-8293-d0f4cb45d8c8,,Kent Høj,Andersen,true,Author
830a4b3d-a984-40d3-8712-f7d6b6e3c216,,Adem,Ajvazi,true,Author
830a4b3d-a984-40d3-8712-f7d6b6e3c216,9504265d-0046-4e58-b529-256a656c012d,Christian,Hardmeier,false,Author
8bb0682a-23b7-4fa2-b369-afe8f7ffb8d6,,Fumiya,Akasaka,true,Author
8bb0682a-23b7-4fa2-b369-afe8f7ffb8d6,,Takehiko,Ohno,true,Author
8bb0682a-23b7-4fa2-b369-afe8f7ffb8d6,2ee8e2e0-7fe6-4b8c-a104-509c46e7b45b,Mika Yasuoka,Jensen,false,Author
b9648c71-598f-462e-b8bc-6c26a464490c,,Saeed,Akhoondian Amiri,true,Author
b9648c71-598f-462e-b8bc-6c26a464490c,,Klaus-Tycho,Förster,true,Author
b9648c71-598f-462e-b8bc-6c26a464490c,e6f70fb0-caf1-4736-b583-b0777bc1390f,Riko,Jacob,false,Author
b9648c71-598f-462e-b8bc-6c26a464490c,,Stefan,Schmid,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Ahmet Kerem,Aksoy,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Pavel ,Dushev,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,3ec363e3-83f0-4dd8-9b2d-b87a7d34dc55,Eleni Tzirita,Zacharatou,false,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Holmer ,Hemsen,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Marcela ,Charfuelan,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Jorge-Arnulfo ,Quiane-Ruiz ,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Begum,Demir,true,Author
d4f2a6d5-43de-4779-8cf8-b7b26262d3e1,,Volker,Markl,true,Author
c531bcec-602a-4fc3-ba37-27291dc776d6,,Adam,Alami,false,Author
c531bcec-602a-4fc3-ba37-27291dc776d6,f2136570-f73c-446f-9fb0-6d9e461e2124,Yvonne,Dittrich,false,Author
c531bcec-602a-4fc3-ba37-27291dc776d6,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
e4c4deef-51f8-4683-834f-fa57c5f1aa43,,Adam,Alami,false,Author
e4c4deef-51f8-4683-834f-fa57c5f1aa43,e9d14210-bc71-4824-b7cf-fd1448d022ab,Marisa,Cohn,false,Author
e4c4deef-51f8-4683-834f-fa57c5f1aa43,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
0708be72-ae46-429e-93ac-e49041b5bb04,,Adam,Alami,false,Author
0708be72-ae46-429e-93ac-e49041b5bb04,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
ae2d1ebe-9b1e-4dfd-a5d3-3d0ea3c2ec5a,,Adam,Alami,false,Author
ae2d1ebe-9b1e-4dfd-a5d3-3d0ea3c2ec5a,e9d14210-bc71-4824-b7cf-fd1448d022ab,Marisa,Cohn,false,Author
ae2d1ebe-9b1e-4dfd-a5d3-3d0ea3c2ec5a,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
bc4bd19d-054b-4684-97f1-1bde2a54ebca,,Adam,Alami,false,Author
bc4bd19d-054b-4684-97f1-1bde2a54ebca,,Peter Axel,Nielsen,true,Author
bc4bd19d-054b-4684-97f1-1bde2a54ebca,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
b214c773-476b-4a5b-a448-bdbc547d4c6f,,Adam,Alami,false,Author
b214c773-476b-4a5b-a448-bdbc547d4c6f,,Maria,Paasivaara,false,Author
f1813e65-406d-49df-a633-1c8fe70d9b10,,Adam,Alami,false,Author
f1813e65-406d-49df-a633-1c8fe70d9b10,74a08deb-18e1-48d0-a86e-ed6675da92ab,Christian,Østergaard Madsen,false,Author
f1813e65-406d-49df-a633-1c8fe70d9b10,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
67d84e33-ffb9-4ebb-90d0-0a6cd9d2935a,,Adam,Alami,false,Author
67d84e33-ffb9-4ebb-90d0-0a6cd9d2935a,,Raúl,Pardo,false,Author
67d84e33-ffb9-4ebb-90d0-0a6cd9d2935a,e9d14210-bc71-4824-b7cf-fd1448d022ab,Marisa,Cohn,false,Author
67d84e33-ffb9-4ebb-90d0-0a6cd9d2935a,a39b94ff-e1b6-4b96-8404-486167a9123d,Andrzej,Wasowski,false,Author
051af2e1-966f-4215-bcf5-14e9d190614d,,Adam,Alami,false,Author
051af2e1-966f-4215-bcf5-14e9d190614d,74a08deb-18e1-48d0-a86e-ed6675da92ab,Christian,Østergaard Madsen,false,Author
051af2e1-966f-4215-bcf5-14e9d190614d,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
afdfd15a-3049-4d09-8393-5d5319685f5c,,Adam,Alami,false,Author
afdfd15a-3049-4d09-8393-5d5319685f5c,74a08deb-18e1-48d0-a86e-ed6675da92ab,Christian,Østergaard Madsen,false,Author
afdfd15a-3049-4d09-8393-5d5319685f5c,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
b6c4526e-26a7-47e4-93b2-b16544ae00fe,,Adam,Alami,true,Author
b6c4526e-26a7-47e4-93b2-b16544ae00fe,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
b6c4526e-26a7-47e4-93b2-b16544ae00fe,,Maria,Paasivaara,false,Author
07231397-bf6d-4bf7-8c0d-54d018f2ecec,,Adam,Alami,true,Author
07231397-bf6d-4bf7-8c0d-54d018f2ecec,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
6046a1a1-81d6-46c2-9171-0fd788d173af,,Adam,Alami,false,Author
6046a1a1-81d6-46c2-9171-0fd788d173af,,Mansooreh,Zahedi,false,Author
6046a1a1-81d6-46c2-9171-0fd788d173af,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
709c1ce6-86b3-46d0-b09e-3a9f56758723,,Adam,Alami,true,Author
709c1ce6-86b3-46d0-b09e-3a9f56758723,,Mansooreh,Zahedi,true,Author
709c1ce6-86b3-46d0-b09e-3a9f56758723,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
d9170780-fa22-4ace-8ff3-2ad7c6deea94,,Adam,Alami,true,Author
d9170780-fa22-4ace-8ff3-2ad7c6deea94,,Raúl,Pardo,false,Author
d9170780-fa22-4ace-8ff3-2ad7c6deea94,,Johan,Linåker,true,Author
1dfb4a5a-ddaa-4ed1-9cb3-5c08ee5bc358,,Adam,Alami,false,Author
1817adb2-8420-4846-8510-54daea0731cb,,Adam,Alami,true,Author
1817adb2-8420-4846-8510-54daea0731cb,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Oliver,Krancher,false,Author
1817adb2-8420-4846-8510-54daea0731cb,,Mansooreh,Zahedi,true,Author
b229df50-d4bf-4435-bb7a-466f73ceba32,,Alexandre,Alapetite,true,Author
b229df50-d4bf-4435-bb7a-466f73ceba32,68012fca-733f-48e3-872e-6b718eeb74ab,John Paulin,Hansen,false,Author
b229df50-d4bf-4435-bb7a-466f73ceba32,,I. Scott,MacKenzie,true,Author
19a3ec7a-1fe2-46d2-9e16-00a36352c9bc,,Alexandre,Alapetite,true,Author
19a3ec7a-1fe2-46d2-9e16-00a36352c9bc,68012fca-733f-48e3-872e-6b718eeb74ab,John Paulin,Hansen,false,Author
19a3ec7a-1fe2-46d2-9e16-00a36352c9bc,,Scott,Mackenzie,true,Author
ab3d2256-f4af-42ea-bdde-6cdaf250aad9,,Mar,Alaranta,false,Author
2ceb4af1-4111-4665-b27c-01af54ee8db7,,Mar,Alaranta,false,Author
2ceb4af1-4111-4665-b27c-01af54ee8db7,,L,Mathiassen,true,Author
f459eb59-6fe3-497c-bd77-310a695e51fb,,Mar,Alaranta,false,Author
f459eb59-6fe3-497c-bd77-310a695e51fb,,P,Alin,true,Author
8760a5f0-bb39-4583-8b67-450b9e580b67,,Mar,Alaranta,false,Author
8760a5f0-bb39-4583-8b67-450b9e580b67,a22e85da-82e3-410d-8ef1-31407362ba19,Louise Harder,Fischer,false,Author
2fc1effa-4e97-47e9-b88d-91ff05f04f22,,Anne-Mette Bech,Albrechtslund,true,Author
2fc1effa-4e97-47e9-b88d-91ff05f04f22,,Mette,Skov,true,Author
2fc1effa-4e97-47e9-b88d-91ff05f04f22,e726f512-d3fd-4d89-962a-3aa9f532a52f,Toine,Bogers,false,Author
2fc1effa-4e97-47e9-b88d-91ff05f04f22,,Rasmus,Grøn,true,Author
413e1b6b-3692-411a-b402-99045240c903,,Paula,Albuquerque,true,Author
413e1b6b-3692-411a-b402-99045240c903,,Magda,Pischetola,false,Author
b51bc92c-b6fd-4295-9e28-3a32b0a807d4,,Paula,Albuquerque,true,Author
b51bc92c-b6fd-4295-9e28-3a32b0a807d4,,Magda,Pischetola,false,Author
091513bd-fb26-4838-ad2d-51ce2833a6ae,,Laura,Alessandretti,true,Author
091513bd-fb26-4838-ad2d-51ce2833a6ae,,Luis Guillermo,Natera Orozco,true,Author
091513bd-fb26-4838-ad2d-51ce2833a6ae,,Meead,Saberi,true,Author
091513bd-fb26-4838-ad2d-51ce2833a6ae,2ef641d0-bd79-425b-8b12-b58d74b993ae,Michael,Szell,false,Author
091513bd-fb26-4838-ad2d-51ce2833a6ae,,Federico ,Battiston,true,Author
d2a3c336-a233-41e3-93ef-284c41e4c760,,Laura,Alessandretti,true,Author
d2a3c336-a233-41e3-93ef-284c41e4c760,2ef641d0-bd79-425b-8b12-b58d74b993ae,Michael,Szell,false,Author
19127cf2-4e19-4393-8d93-864075992cef,,Muhammad Sarmad,Ali,true,Author
19127cf2-4e19-4393-8d93-864075992cef,,Muhammad,Ali Babar,false,Author
19127cf2-4e19-4393-8d93-864075992cef,,Lianping ,Chen,true,Author
19127cf2-4e19-4393-8d93-864075992cef,,Klaas-Jan,Stol,true,Author
28b5658b-8c06-49a6-8747-0a18de6e12b9,,Nour,Ali,true,Author
28b5658b-8c06-49a6-8747-0a18de6e12b9,,Rukmani,Nellipaiappan,true,Author
28b5658b-8c06-49a6-8747-0a18de6e12b9,,Rajalaxmi,Chandran,true,Author
28b5658b-8c06-49a6-8747-0a18de6e12b9,,Muhammad,Ali Babar,false,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Hassan,Ali,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Shreyans,Bhansali,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Ilay,Köksal,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Matthias,Möller,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Theresa,Pekarek-Rosin,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Sachin,Sharma,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Ann-Katrin,Thebille,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Julian,Tobergte,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Sören,Hübner,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Aleksej,Logacjov,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Ozan,Özdemir,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Jose Rodriguez,Parra,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Mariela,Sanchez,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Nambiar Shruti,Surendrakumar,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Tayfun,Alpay,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Sascha,Griffiths,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,1abda59f-c493-4824-a7b1-7470d66f08d1,Stefan,Heinrich,false,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Erik,Strahl,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Cornelius,Weber,true,Author
46d67f32-35ac-44c8-9620-4ff2e0ca13da,,Stefan,Wermter,true,Author
68f37b08-8ccb-4ed1-b555-53a4ae79afb5,,Muhammad,Ali Babar,false,Author
68f37b08-8ccb-4ed1-b555-53a4ae79afb5,,Lianping,Chen,true,Author
68f37b08-8ccb-4ed1-b555-53a4ae79afb5,,Forrest,Shull,true,Author
2b1eda8d-ad1a-44cc-9b84-22f3a9121ca4,,Muhammad,Ali Babar,false,Author
2a1059b0-64d7-4e5f-b4a2-32af326b2af9,,Muhammad,Ali Babar,false,Author
ed6d28ae-e68a-48de-9ed6-090465b04dfd,,Muhammad,Ali Babar,false,Author
ed6d28ae-e68a-48de-9ed6-090465b04dfd,,Muhammad Aufeef,Chauhan,false,Author
